Id,Time,Number_of_Casualties,Day_of_Week,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,Junction_Detail,Number_of_Vehicles,Accident_Severity,kmeans5_cluster,gaussian_cluster,agglomerative_cluster
3030,3,1,1.0,2,30.0,1,1,1,1,2,3,1,3,0,0,0
3031,1,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3032,2,1,2.0,2,30.0,1,1,1,1,1,0,1,3,0,4,0
3033,3,1,1.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
3034,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3035,3,1,1.0,6,30.0,1,2,2,1,1,3,1,3,2,0,0
3036,1,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3037,2,1,1.0,2,30.0,1,1,1,1,1,3,1,2,0,0,0
3038,1,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3039,3,1,2.0,1,30.0,4,1,1,1,1,1,1,3,0,3,0
3040,2,1,1.0,9,30.0,1,1,1,1,1,0,1,3,2,0,0
3041,3,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3042,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3043,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3044,3,1,1.0,6,30.0,4,1,1,1,1,0,1,2,3,5,0
3045,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3046,3,2,1.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
3047,3,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3048,3,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3049,3,1,1.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
3050,1,1,1.0,6,30.0,4,1,1,1,1,3,1,3,2,5,0
3051,2,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3052,3,2,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
3053,2,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3054,3,1,1.0,6,30.0,4,1,1,1,1,6,1,3,3,5,0
3055,2,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3056,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3057,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3058,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3059,3,1,2.0,6,30.0,4,1,1,1,1,3,1,2,3,5,0
3060,1,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3061,3,1,2.0,6,30.0,1,1,1,1,1,6,1,3,2,4,0
3062,3,1,1.0,6,30.0,4,1,1,1,2,0,1,3,3,5,0
3063,2,1,1.0,6,30.0,4,2,2,1,1,6,1,3,3,1,0
3064,2,1,1.0,6,30.0,4,1,1,1,1,6,1,3,3,5,0
3065,3,1,1.0,6,30.0,4,2,2,1,1,3,1,2,3,1,0
3066,2,2,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3067,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3068,2,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3069,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3070,3,1,1.0,6,20.0,1,1,1,1,1,0,1,3,2,0,0
3071,1,1,2.0,6,30.0,1,1,1,1,2,6,1,3,2,4,0
3072,1,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3073,2,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3074,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3075,3,2,1.0,2,30.0,1,1,1,1,2,0,1,2,0,0,0
3076,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3077,2,1,2.0,6,30.0,1,1,1,1,2,8,1,2,2,4,0
3078,1,1,1.0,2,30.0,1,9,1,1,1,3,1,3,4,0,0
3079,3,2,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3080,1,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3081,3,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3082,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3083,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3084,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3085,1,1,1.0,6,30.0,1,2,2,1,1,3,1,3,2,0,0
3086,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3087,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3088,2,1,1.0,6,30.0,4,1,1,1,2,3,1,3,3,5,0
3089,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3090,3,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3091,3,1,2.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
3092,2,2,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
3093,3,1,1.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
3094,3,1,1.0,6,30.0,4,1,1,1,2,3,1,3,3,5,0
3095,3,1,2.0,3,40.0,4,2,2,1,1,0,1,3,3,3,0
3096,2,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3097,2,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3098,3,1,2.0,6,30.0,1,1,1,1,2,6,1,3,2,4,0
3099,2,1,1.0,6,30.0,1,1,1,1,2,6,1,3,2,0,0
3100,2,1,2.0,6,30.0,1,1,1,1,2,6,1,3,2,4,0
3101,2,2,2.0,6,30.0,1,1,1,1,1,0,1,2,2,4,0
3102,3,1,1.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
3103,1,1,1.0,6,30.0,1,1,2,1,1,3,1,3,2,0,0
3104,1,1,1.0,6,30.0,1,2,2,1,1,3,1,3,2,0,0
3105,3,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3106,3,1,1.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
3107,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3108,2,1,1.0,6,30.0,1,1,1,1,2,3,1,3,2,0,0
3109,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3110,3,1,1.0,2,30.0,1,1,1,1,1,0,1,3,0,0,0
3111,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3112,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3113,1,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
3114,2,1,1.0,3,30.0,1,1,1,1,1,0,1,3,0,0,0
3115,2,1,2.0,6,30.0,1,1,1,1,2,3,1,3,2,4,0
3116,1,1,1.0,3,30.0,1,1,1,1,1,3,1,3,0,0,0
3117,1,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3118,3,1,1.0,6,30.0,6,1,1,1,2,6,1,3,3,1,0
3119,1,1,1.0,6,30.0,1,1,1,1,2,3,1,3,2,0,0
3120,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3121,3,2,1.0,3,30.0,1,1,1,1,1,3,1,3,0,0,0
3122,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3123,1,1,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
3124,3,1,1.0,6,30.0,1,1,1,1,1,6,1,2,2,0,0
3125,3,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3126,2,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3127,3,1,1.0,6,30.0,1,2,2,1,1,3,1,3,2,0,0
3128,3,2,2.0,3,30.0,4,1,1,1,1,3,1,3,3,3,0
3129,1,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3130,1,1,2.0,6,30.0,1,1,2,1,1,0,1,3,2,4,0
3131,2,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3132,3,1,1.0,6,30.0,4,1,1,1,1,3,1,2,3,5,0
3133,1,1,1.0,6,30.0,1,2,2,1,2,0,1,3,2,0,0
3134,2,1,1.0,6,30.0,1,2,2,1,2,3,1,2,2,0,0
3135,3,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3136,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3137,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3138,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3139,2,1,1.0,6,30.0,4,1,1,1,1,6,1,3,3,5,0
3140,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3141,2,1,2.0,6,30.0,1,1,1,1,2,3,1,3,2,4,0
3142,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3143,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3144,3,1,1.0,6,30.0,4,1,2,1,2,3,1,3,3,5,0
3145,3,1,1.0,3,30.0,7,1,1,1,2,6,1,3,3,3,0
3146,2,1,1.0,6,30.0,1,1,1,1,2,6,1,3,2,0,0
3147,3,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3148,3,1,2.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
3149,3,1,1.0,6,30.0,7,9,1,1,1,9,1,3,4,1,0
3150,3,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3151,3,1,2.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
3152,2,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3153,1,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3154,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3155,3,1,1.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
3156,3,1,1.0,6,20.0,6,1,2,2,2,0,1,3,3,1,0
3157,1,1,2.0,3,30.0,1,1,1,1,1,3,1,3,0,4,0
3158,2,1,2.0,9,20.0,1,1,1,2,1,0,1,2,2,6,1
3159,2,1,1.0,6,20.0,1,1,1,1,1,3,1,3,2,0,0
3160,1,1,2.0,6,30.0,1,1,1,2,1,6,1,2,1,6,1
3161,1,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
3162,3,1,1.0,6,20.0,1,1,1,2,1,0,1,2,2,6,1
3163,3,1,1.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
3164,3,1,1.0,3,30.0,4,8,1,2,1,3,1,3,4,3,0
3165,1,2,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3166,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3167,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3168,1,1,2.0,6,30.0,1,9,1,1,1,0,1,3,4,4,0
3169,3,1,1.0,2,30.0,4,2,2,1,1,1,1,2,0,3,0
3170,3,1,2.0,3,30.0,1,1,1,1,1,3,1,3,0,4,0
3171,2,1,1.0,6,30.0,1,1,1,1,1,2,1,3,2,0,0
3172,3,1,2.0,6,30.0,4,2,2,1,2,6,1,3,3,1,0
3173,1,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3174,3,1,1.0,6,30.0,1,1,2,1,1,6,1,3,2,0,0
3175,3,1,1.0,6,30.0,4,1,1,1,1,6,1,3,3,5,0
3176,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3177,3,1,1.0,2,30.0,4,1,1,1,1,3,1,2,0,3,0
3178,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3179,3,1,1.0,6,30.0,1,8,2,1,1,3,1,3,4,0,0
3180,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3181,3,1,1.0,6,30.0,4,1,1,1,2,3,1,3,3,5,0
3182,3,2,1.0,6,30.0,4,2,2,1,1,3,1,3,3,1,0
3183,2,1,2.0,6,30.0,1,9,1,1,1,0,1,2,4,4,0
3184,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3185,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3186,2,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
3187,3,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3188,1,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
3189,1,1,1.0,6,60.0,1,1,4,2,1,0,1,3,1,6,0
3190,2,1,2.0,6,60.0,1,1,1,2,1,3,1,2,1,6,1
3191,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3192,3,1,1.0,6,30.0,4,2,2,1,1,0,1,2,3,1,0
3193,3,2,2.0,6,30.0,4,1,1,1,1,0,1,2,3,5,0
3194,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3195,1,1,1.0,2,30.0,1,1,2,1,1,9,1,2,0,0,0
3196,1,1,1.0,3,30.0,1,1,1,2,1,0,1,2,0,6,0
3197,2,1,2.0,2,20.0,1,2,2,1,1,3,1,2,0,4,0
3198,1,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3199,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3200,1,1,1.0,6,60.0,1,1,1,2,1,3,1,2,1,6,1
3201,2,1,1.0,6,60.0,1,1,2,2,1,0,1,2,1,6,1
3202,2,1,2.0,1,40.0,1,1,1,2,1,1,1,3,0,6,1
3203,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3204,3,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3205,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3206,2,2,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3207,2,1,1.0,6,20.0,1,1,1,1,1,9,1,3,2,0,0
3208,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3209,1,1,1.0,6,30.0,1,1,1,1,2,3,1,3,2,0,0
3210,1,1,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3211,3,1,1.0,6,30.0,4,1,1,1,1,3,1,2,3,5,0
3212,2,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
3213,2,1,2.0,3,60.0,1,1,1,2,1,0,1,2,1,6,1
3214,2,1,2.0,3,30.0,1,8,2,1,1,6,1,3,4,4,0
3215,3,1,1.0,3,30.0,4,1,1,1,2,0,1,3,3,3,0
3216,2,1,1.0,6,30.0,1,1,1,1,1,6,1,2,2,0,0
3217,2,1,1.0,6,30.0,1,9,1,1,2,0,1,1,4,0,0
3218,3,1,2.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
3219,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3220,2,1,2.0,6,50.0,1,1,1,2,1,0,1,2,1,6,1
3221,3,1,1.0,6,30.0,1,1,1,2,2,0,1,3,1,6,1
3222,2,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
3223,2,1,2.0,6,30.0,1,1,1,1,1,3,1,2,2,4,0
3224,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3225,2,1,2.0,6,60.0,1,1,1,2,1,6,1,2,1,6,1
3226,2,1,1.0,6,50.0,1,1,1,2,1,0,1,2,1,6,1
3227,3,1,1.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
3228,3,1,1.0,3,40.0,4,1,1,1,1,0,1,2,3,3,0
3229,1,1,1.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
3230,1,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
3231,1,1,2.0,6,60.0,1,1,4,1,1,1,1,3,1,2,0
3232,1,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3233,1,1,1.0,9,30.0,1,8,2,2,2,0,1,3,4,6,0
3234,1,1,1.0,6,60.0,1,1,4,2,1,0,1,3,1,6,0
3235,1,1,1.0,6,60.0,1,1,1,2,2,0,1,2,1,6,1
3236,2,1,1.0,6,60.0,1,5,2,2,1,0,1,3,1,6,0
3237,3,1,2.0,6,30.0,1,1,1,2,1,3,1,3,1,6,1
3238,3,1,1.0,6,60.0,6,1,1,2,1,0,1,2,3,1,0
3239,3,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3240,1,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3241,2,1,2.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
3242,1,1,2.0,6,60.0,1,1,1,2,2,0,1,2,1,6,1
3243,3,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3244,2,1,2.0,6,60.0,1,5,2,2,1,0,1,2,1,6,1
3245,1,2,2.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
3246,2,1,2.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
3247,2,2,2.0,6,60.0,1,1,1,2,1,3,1,3,1,6,1
3248,2,1,2.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
3249,2,1,2.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
3250,1,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3251,2,1,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
3252,1,1,1.0,3,70.0,1,1,1,2,1,0,1,3,1,6,1
3253,3,1,1.0,6,60.0,1,1,1,2,1,0,1,1,1,6,1
3254,3,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3255,1,1,2.0,6,30.0,1,1,1,1,2,3,1,3,2,4,0
3256,2,1,1.0,6,60.0,1,1,2,2,1,0,1,3,1,6,1
3257,2,1,1.0,6,60.0,1,1,2,2,1,0,1,3,1,6,1
3258,2,1,2.0,6,60.0,1,2,2,2,2,0,1,2,1,6,1
3259,3,1,1.0,6,30.0,4,1,1,1,1,3,1,2,3,5,0
3260,2,1,1.0,6,40.0,1,1,1,1,1,0,1,3,2,0,0
3261,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3262,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3263,1,2,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3264,3,1,1.0,3,30.0,4,1,1,1,1,6,1,3,3,3,0
3265,2,1,2.0,6,50.0,1,1,1,2,1,0,1,2,1,6,1
3266,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3267,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3268,3,1,1.0,6,30.0,1,1,1,2,1,3,1,3,1,6,1
3269,1,1,1.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
3270,2,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
3271,3,1,1.0,6,30.0,4,1,1,1,1,9,1,2,3,5,0
3272,3,1,1.0,6,30.0,4,2,2,1,1,3,1,3,3,1,0
3273,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3274,3,1,1.0,6,30.0,7,1,1,1,1,0,1,3,3,1,0
3275,2,1,1.0,6,30.0,1,2,2,1,1,0,1,2,2,0,0
3276,1,1,2.0,6,30.0,1,1,1,1,2,0,1,3,2,4,0
3277,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3278,2,1,2.0,6,60.0,1,2,2,2,1,3,1,1,1,6,1
3279,3,1,1.0,6,50.0,1,1,1,2,1,0,1,3,1,6,1
3280,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3281,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3282,3,1,1.0,6,20.0,4,1,1,1,2,1,1,3,3,1,0
3283,1,1,1.0,6,30.0,1,1,1,1,2,3,1,2,2,0,0
3284,1,2,1.0,3,30.0,1,1,1,1,2,8,1,3,0,0,0
3285,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3286,2,1,1.0,6,30.0,4,2,2,1,2,0,1,3,3,1,0
3287,3,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
3288,2,1,2.0,6,50.0,1,1,1,2,1,0,1,3,1,6,1
3289,2,1,2.0,6,30.0,1,1,1,1,1,1,1,3,2,4,0
3290,2,1,2.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
3291,1,1,1.0,6,50.0,1,1,1,2,1,0,1,2,1,6,1
3292,3,1,2.0,6,40.0,1,1,1,2,1,0,1,1,1,6,1
3293,1,1,1.0,6,30.0,1,9,1,1,2,0,1,3,4,0,0
3294,2,2,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3295,1,1,2.0,6,40.0,1,1,1,2,2,0,1,2,1,6,1
3296,2,1,2.0,3,70.0,1,1,1,2,1,0,1,3,1,6,1
3297,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3298,3,1,2.0,6,50.0,4,1,2,1,1,0,1,2,3,1,0
3299,2,1,1.0,6,30.0,1,1,1,2,2,3,1,2,1,6,1
3300,3,1,1.0,6,60.0,4,1,1,2,1,0,1,2,1,1,0
3301,2,1,1.0,6,30.0,1,1,1,1,2,3,1,3,2,0,0
3302,2,1,1.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
3303,2,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3304,2,1,1.0,3,40.0,4,2,2,1,2,0,1,3,0,3,0
3305,3,1,1.0,6,30.0,1,1,1,1,1,6,1,2,2,0,0
3306,2,2,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3307,2,1,1.0,1,30.0,1,1,1,1,2,1,1,3,0,0,0
3308,2,1,2.0,6,30.0,1,1,1,1,2,0,1,3,2,4,0
3309,2,2,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3310,3,1,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
3311,1,2,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
3312,3,1,1.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
3313,2,1,1.0,6,40.0,1,1,1,1,1,0,1,3,2,0,0
3314,3,1,1.0,6,60.0,7,9,-1,2,1,3,1,3,4,1,0
3315,3,1,2.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
3316,1,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3317,3,1,2.0,6,30.0,5,1,1,2,2,0,1,3,3,1,0
3318,3,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3319,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3320,1,1,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
3321,2,1,1.0,2,20.0,1,1,1,1,2,0,1,2,0,0,0
3322,2,1,1.0,6,30.0,1,1,2,1,1,3,1,2,2,0,0
3323,1,1,1.0,1,20.0,1,1,1,1,1,1,1,2,0,0,0
3324,2,1,1.0,6,30.0,4,2,2,1,2,3,1,3,3,1,0
3325,2,1,1.0,6,30.0,1,1,1,1,1,6,1,2,2,0,0
3326,1,1,2.0,2,30.0,1,1,1,1,1,0,1,3,0,4,0
3327,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3328,1,2,1.0,6,30.0,1,1,1,1,1,6,1,3,2,0,0
3329,1,1,2.0,2,30.0,1,1,1,1,2,0,1,3,0,4,0
3330,2,1,1.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
3331,1,1,2.0,6,40.0,1,1,1,2,1,0,1,2,1,6,1
3332,1,1,1.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
3333,2,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3334,3,1,1.0,6,20.0,1,1,1,1,2,3,1,2,2,0,0
3335,1,1,2.0,6,30.0,1,1,1,1,1,0,1,2,2,4,0
3336,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3337,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3338,3,1,1.0,3,50.0,4,1,1,2,1,0,1,1,1,3,0
3339,2,1,1.0,6,30.0,4,1,1,1,1,0,1,2,3,5,0
3340,2,1,1.0,6,30.0,4,1,2,1,1,0,1,2,3,5,0
3341,1,1,1.0,6,60.0,1,1,2,2,2,0,1,3,1,6,1
3342,3,1,2.0,6,30.0,4,1,1,1,2,6,1,2,3,5,0
3343,2,1,1.0,6,30.0,1,1,1,1,1,0,1,1,2,0,0
3344,3,1,1.0,6,30.0,4,1,1,1,1,0,1,2,3,5,0
3345,3,1,1.0,3,40.0,1,1,1,1,1,1,1,3,0,0,0
3346,3,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
3347,1,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
3348,3,1,1.0,3,40.0,1,1,1,1,1,0,1,3,0,0,0
3349,2,1,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
3350,1,1,1.0,6,30.0,1,1,4,2,1,0,1,3,1,6,0
3351,1,1,1.0,6,30.0,1,1,2,1,1,0,1,3,2,0,0
3352,2,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3353,3,1,1.0,6,40.0,1,1,1,1,1,3,1,3,2,0,0
3354,2,1,1.0,6,20.0,1,1,1,1,2,6,1,2,2,0,0
3355,3,1,2.0,6,30.0,4,1,4,1,2,3,1,2,3,5,0
3356,2,1,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
3357,2,2,1.0,6,20.0,1,1,1,1,1,0,1,2,2,0,0
3358,1,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
3359,1,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
3360,1,1,1.0,6,30.0,4,1,2,1,2,3,1,3,3,5,0
3361,1,1,1.0,6,40.0,1,1,1,2,1,0,1,2,1,6,1
3362,1,1,2.0,6,30.0,1,1,2,1,2,0,1,3,2,4,0
3363,2,1,1.0,1,30.0,1,1,2,1,1,1,1,3,0,0,0
3364,1,1,1.0,6,30.0,1,1,2,1,2,6,1,2,2,0,0
3365,2,1,1.0,6,30.0,1,1,1,2,2,0,1,2,1,6,1
3366,1,1,2.0,6,30.0,1,1,1,1,2,0,1,3,2,4,0
3367,3,1,2.0,6,30.0,6,1,1,2,1,3,1,2,3,1,0
3368,1,1,1.0,6,30.0,1,1,4,1,1,0,1,3,2,0,0
3369,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
3370,1,1,1.0,6,40.0,1,1,1,1,2,0,1,3,2,0,0
3371,2,1,1.0,6,60.0,1,5,2,2,1,3,1,1,1,6,0
3372,1,1,1.0,6,60.0,6,1,4,2,1,0,1,3,1,1,0
3373,2,1,2.0,6,30.0,1,1,1,1,1,0,1,2,2,4,0
3374,1,1,1.0,6,30.0,1,1,1,1,2,3,1,3,2,0,0
3375,2,1,2.0,6,30.0,1,1,2,1,1,0,1,2,2,4,0
3376,3,1,1.0,6,60.0,6,1,1,2,1,8,1,2,3,1,0
3377,2,1,1.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
3378,2,1,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
3379,1,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
3380,2,1,1.0,6,30.0,1,1,2,1,1,8,1,3,2,0,0
3381,1,2,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
3382,2,1,1.0,6,40.0,1,1,1,2,2,0,1,2,1,6,1
3383,2,1,1.0,1,30.0,1,1,1,1,1,2,1,3,0,0,0
